INFO  - 2014-07-23 11:01:34.262; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()
DEBUG - 2014-07-23 11:02:44.231; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.util.XMLEventAllocator
DEBUG - 2014-07-23 11:02:44.233; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.util.XMLEventAllocator from null
DEBUG - 2014-07-23 11:02:44.237; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.exc.WstxException from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.237; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.exc.WstxIOException from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.240; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.codehaus.stax2.io.Stax2Source from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.241; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.stream.StreamSource
DEBUG - 2014-07-23 11:02:44.242; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.stream.StreamSource from null
DEBUG - 2014-07-23 11:02:44.244; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLStreamReader
DEBUG - 2014-07-23 11:02:44.244; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLStreamReader from null
DEBUG - 2014-07-23 11:02:44.247; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.codehaus.stax2.validation.Validatable from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.248; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.codehaus.stax2.XMLStreamReader2 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.250; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.io.InputBootstrapper from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.250; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.io.ReaderBootstrapper from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.252; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.io.StreamBootstrapper from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.253; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLEventReader
DEBUG - 2014-07-23 11:02:44.254; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLEventReader from null
DEBUG - 2014-07-23 11:02:44.255; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.codehaus.stax2.XMLEventReader2 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.256; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.util.DefaultXmlSymbolTable from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.258; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.util.SymbolTable from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.260; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.util.SymbolTable$Bucket from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.267; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.api.CommonConfig from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.269; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.api.ReaderConfig from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.272; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.api.WstxInputProperties from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.273; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.api.WstxInputProperties$ParsingMode from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.274; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.util.EmptyEntityResolver from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.275; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.util.EmptyEntityResolver$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.278; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.commons.io.input.ClosedInputStream from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.279; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.util.EmptyEntityResolver$2 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.280; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.util.ArgUtil from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.281; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.StringBuffer
DEBUG - 2014-07-23 11:02:44.281; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.StringBuffer from null
DEBUG - 2014-07-23 11:02:44.282; org.apache.solr.handler.loader.XMLLoader; Unable to set the 'reuse-instance' property for the input chain: com.ctc.wstx.stax.WstxInputFactory@3739491b
DEBUG - 2014-07-23 11:02:44.282; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.parsers.SAXParserFactory
DEBUG - 2014-07-23 11:02:44.283; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.parsers.SAXParserFactory from null
DEBUG - 2014-07-23 11:02:44.285; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl from null
INFO  - 2014-07-23 11:02:44.285; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
DEBUG - 2014-07-23 11:02:44.287; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.loader.JsonLoader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.289; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.loader.CSVLoader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.292; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.loader.JavabinLoader from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.293; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.solr.client.solrj.request.JavaBinUpdateRequestCodec$StreamingUpdateHandler from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.295; org.eclipse.jetty.webapp.WebAppClassLoader; getResource(META-INF/services/javax.xml.stream.XMLInputFactory)=jar:file:/vagrant/projects/work/search-cloud/cloud/7804/server/solr-webapp/webapp/WEB-INF/lib/wstx-asl-3.2.7.jar!/META-INF/services/javax.xml.stream.XMLInputFactory
DEBUG - 2014-07-23 11:02:44.296; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.stax.WstxInputFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.297; org.apache.solr.handler.loader.XMLLoader; Unable to set the 'reuse-instance' property for the input chain: com.ctc.wstx.stax.WstxInputFactory@45f04ea6
DEBUG - 2014-07-23 11:02:44.299; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl from null
INFO  - 2014-07-23 11:02:44.299; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
DEBUG - 2014-07-23 11:02:44.300; org.eclipse.jetty.webapp.WebAppClassLoader; getResource(META-INF/services/javax.xml.stream.XMLInputFactory)=jar:file:/vagrant/projects/work/search-cloud/cloud/7804/server/solr-webapp/webapp/WEB-INF/lib/wstx-asl-3.2.7.jar!/META-INF/services/javax.xml.stream.XMLInputFactory
DEBUG - 2014-07-23 11:02:44.301; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.stax.WstxInputFactory from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.301; org.apache.solr.handler.loader.XMLLoader; Unable to set the 'reuse-instance' property for the input chain: com.ctc.wstx.stax.WstxInputFactory@23bb9829
DEBUG - 2014-07-23 11:02:44.303; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl from null
INFO  - 2014-07-23 11:02:44.303; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
DEBUG - 2014-07-23 11:02:44.305; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:44.307; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:44.308; org.apache.solr.core.Config; solrconfig.xml missing optional admin/gettableFiles
DEBUG - 2014-07-23 11:02:44.312; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:44.317; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 11:02:44.319; org.apache.solr.core.Config; solrconfig.xml missing optional //bool[@name='facet.sort']
DEBUG - 2014-07-23 11:02:44.320; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.SolrCore$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.322; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateHandler from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.334; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.solr.update.SolrCoreState$IndexWriterCloser from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.334; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.DirectUpdateHandler2 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.336; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.HdfsUpdateLog from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.338; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.search.FunctionRangeQuery from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.341; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.Vector
DEBUG - 2014-07-23 11:02:44.341; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.Vector from null
DEBUG - 2014-07-23 11:02:44.342; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.util.Deque
DEBUG - 2014-07-23 11:02:44.342; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.util.Deque from null
DEBUG - 2014-07-23 11:02:44.344; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateLog$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.348; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateLog$State from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.349; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateLog$SyncLevel from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.352; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateLog$2 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.354; org.apache.solr.update.UpdateLog; UpdateHandler init: tlogDir=/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data/tlog, existing tlogs=[], next id=0
DEBUG - 2014-07-23 11:02:44.356; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.BitUtil from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.359; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.VersionBucket from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.362; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateLog$RecentUpdates from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.367; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.CommitTracker from WebAppClassLoader=1598675078@5f49d886
INFO  - 2014-07-23 11:02:44.369; org.apache.solr.update.CommitTracker; Hard AutoCommit: if uncommited for 180000ms; if 20000 uncommited docs
INFO  - 2014-07-23 11:02:44.372; org.apache.solr.update.CommitTracker; Soft AutoCommit: if uncommited for 1000ms;
DEBUG - 2014-07-23 11:02:44.377; org.apache.solr.core.CachingDirectoryFactory; Reusing cached directory: CachedDir<<refCount=1;path=/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data;done=false>>
DEBUG - 2014-07-23 11:02:44.382; org.apache.solr.core.CachingDirectoryFactory; Releasing directory: /vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data 0 false
DEBUG - 2014-07-23 11:02:44.384; org.apache.solr.core.CachingDirectoryFactory; Reusing cached directory: CachedDir<<refCount=1;path=/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data;done=false>>
DEBUG - 2014-07-23 11:02:44.388; org.apache.solr.core.CachingDirectoryFactory; Releasing directory: /vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data 0 false
DEBUG - 2014-07-23 11:02:44.395; org.apache.solr.core.CachingDirectoryFactory; Reusing cached directory: CachedDir<<refCount=1;path=/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data/index;done=false>>
DEBUG - 2014-07-23 11:02:44.397; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.LiveIndexWriterConfig from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.397; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexWriterConfig from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.398; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.399; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.FlushPolicy from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.402; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.FlushByRamOrCountsPolicy from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.404; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterPerThreadPool from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.405; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.ThreadAffinityDocumentsWriterThreadPool from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.407; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexWriterConfig$OpenMode from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.409; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.ConcurrentMergeScheduler$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.410; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterPerThread from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.411; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.ByteBlockPool$DirectTrackingAllocator from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.412; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.IntBlockPool$Allocator from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.413; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterPerThread$IntBlockAllocator from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.414; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterPerThread$IndexingChain from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.415; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterPerThread$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.417; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.TermsHashConsumer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.418; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.TermVectorsConsumer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.419; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.FreqProxTermsWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.420; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.InvertedDocEndConsumer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.422; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.NormsConsumer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.423; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.InvertedDocConsumer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.425; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.TermsHash from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.425; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.StoredFieldsConsumer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.427; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocValuesProcessor from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.428; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.StoredFieldsProcessor from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.429; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.TwoStoredFieldsConsumers from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.430; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocFieldConsumer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.431; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocInverter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.432; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocConsumer from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.434; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocFieldProcessor from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.435; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.TieredMergePolicy$MergeScore from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.436; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.TieredMergePolicy$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.438; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.SetOnce from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.439; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.SetOnce$AlreadySetException from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.443; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterPerThreadPool$ThreadState from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.444; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.TieredMergePolicy from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.447; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.LogMergePolicy from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.448; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.ConcurrentMergeScheduler from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.449; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexWriter$ReaderPool from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.451; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.BufferedUpdatesStream from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.453; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.BufferedUpdatesStream$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.476; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.SegmentInfos from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.477; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.ChecksumIndexOutput from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.478; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.ChecksumIndexInput from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.480; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.SegmentInfos$FindSegmentsFile from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.481; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.SegmentInfos$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.482; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexNotFoundException from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.486; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.FSDirectory$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.494; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.nio.BufferUnderflowException
DEBUG - 2014-07-23 11:02:44.494; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.nio.BufferUnderflowException from null
DEBUG - 2014-07-23 11:02:44.495; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.ArrayIndexOutOfBoundsException
DEBUG - 2014-07-23 11:02:44.496; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.ArrayIndexOutOfBoundsException from null
DEBUG - 2014-07-23 11:02:44.497; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.nio.channels.FileChannel$MapMode
DEBUG - 2014-07-23 11:02:44.497; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.nio.channels.FileChannel$MapMode from null
DEBUG - 2014-07-23 11:02:44.501; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.WeakIdentityMap$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.502; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.store.MMapDirectory$MMapIndexInput$1 from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.502; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.security.AccessController
DEBUG - 2014-07-23 11:02:44.502; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.security.AccessController from null
DEBUG - 2014-07-23 11:02:44.504; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexFileNames from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.507; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.zip.CRC32
DEBUG - 2014-07-23 11:02:44.507; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.zip.CRC32 from null
DEBUG - 2014-07-23 11:02:44.509; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.codecs.CodecUtil from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.511; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.FieldInfos$FieldNumbers from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.512; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.FieldInfos from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.513; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriter from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.514; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.lucene.index.IndexWriter$Event from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.516; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterDeleteQueue from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.517; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterDeleteQueue$Node from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.518; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterDeleteQueue$TermNode from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.519; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterDeleteQueue$QueryArrayNode from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.520; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterDeleteQueue$TermArrayNode from WebAppClassLoader=1598675078@5f49d886
DEBUG - 2014-07-23 11:02:44.521; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterDeleteQueue$NumericUpdateNode from WebAppClassLoader=1598675078@5f49d886
