INFO  - 2014-07-23 13:12:20.346; org.apache.solr.servlet.SolrDispatchFilter; SolrDispatchFilter.init()
INFO  - 2014-07-23 13:12:32.407; org.apache.solr.core.RequestHandlers; created /select: solr.SearchHandler
INFO  - 2014-07-23 13:12:32.408; org.apache.solr.core.RequestHandlers; created /query: solr.SearchHandler
TRACE - 2014-07-23 13:12:32.414; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.RealTimeGetHandler
TRACE - 2014-07-23 13:12:32.420; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.analysis.RealTimeGetHandler
TRACE - 2014-07-23 13:12:32.426; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.schema.RealTimeGetHandler
TRACE - 2014-07-23 13:12:32.428; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.handler.RealTimeGetHandler
DEBUG - 2014-07-23 13:12:32.429; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.RealTimeGetHandler from WebAppClassLoader=1545595021@5c1fe88d
INFO  - 2014-07-23 13:12:32.430; org.apache.solr.core.RequestHandlers; created /get: solr.RealTimeGetHandler
TRACE - 2014-07-23 13:12:32.432; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.UpdateRequestHandler
TRACE - 2014-07-23 13:12:32.435; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.analysis.UpdateRequestHandler
TRACE - 2014-07-23 13:12:32.438; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.schema.UpdateRequestHandler
TRACE - 2014-07-23 13:12:32.441; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.handler.UpdateRequestHandler
DEBUG - 2014-07-23 13:12:32.443; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.ContentStreamHandlerBase from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.444; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.UpdateRequestHandler from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.445; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.loader.ContentStreamLoader from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.446; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.UpdateRequestHandler$1 from WebAppClassLoader=1545595021@5c1fe88d
INFO  - 2014-07-23 13:12:32.447; org.apache.solr.core.RequestHandlers; created /update: solr.UpdateRequestHandler
INFO  - 2014-07-23 13:12:32.448; org.apache.solr.core.RequestHandlers; created /update/json: solr.UpdateRequestHandler
INFO  - 2014-07-23 13:12:32.448; org.apache.solr.core.RequestHandlers; created /update/csv: solr.UpdateRequestHandler
INFO  - 2014-07-23 13:12:32.449; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.extraction.ExtractingRequestHandler
DEBUG - 2014-07-23 13:12:32.450; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.RequestHandlers$LazyRequestHandlerWrapper from WebAppClassLoader=1545595021@5c1fe88d
INFO  - 2014-07-23 13:12:32.451; org.apache.solr.core.RequestHandlers; created /update/extract: solr.extraction.ExtractingRequestHandler
INFO  - 2014-07-23 13:12:32.451; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.FieldAnalysisRequestHandler
INFO  - 2014-07-23 13:12:32.451; org.apache.solr.core.RequestHandlers; created /analysis/field: solr.FieldAnalysisRequestHandler
INFO  - 2014-07-23 13:12:32.452; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.DocumentAnalysisRequestHandler
INFO  - 2014-07-23 13:12:32.452; org.apache.solr.core.RequestHandlers; created /analysis/document: solr.DocumentAnalysisRequestHandler
TRACE - 2014-07-23 13:12:32.454; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.admin.AdminHandlers
TRACE - 2014-07-23 13:12:32.456; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.analysis.admin.AdminHandlers
TRACE - 2014-07-23 13:12:32.459; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.schema.admin.AdminHandlers
TRACE - 2014-07-23 13:12:32.464; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.handler.admin.AdminHandlers
DEBUG - 2014-07-23 13:12:32.467; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.admin.AdminHandlers from WebAppClassLoader=1545595021@5c1fe88d
INFO  - 2014-07-23 13:12:32.471; org.apache.solr.core.RequestHandlers; created /admin/: solr.admin.AdminHandlers
TRACE - 2014-07-23 13:12:32.474; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.PingRequestHandler
TRACE - 2014-07-23 13:12:32.478; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.analysis.PingRequestHandler
TRACE - 2014-07-23 13:12:32.481; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.schema.PingRequestHandler
TRACE - 2014-07-23 13:12:32.484; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.handler.PingRequestHandler
DEBUG - 2014-07-23 13:12:32.485; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.PingRequestHandler from WebAppClassLoader=1545595021@5c1fe88d
INFO  - 2014-07-23 13:12:32.486; org.apache.solr.core.RequestHandlers; created /admin/ping: solr.PingRequestHandler
TRACE - 2014-07-23 13:12:32.489; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.DumpRequestHandler
TRACE - 2014-07-23 13:12:32.492; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.analysis.DumpRequestHandler
TRACE - 2014-07-23 13:12:32.494; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.schema.DumpRequestHandler
TRACE - 2014-07-23 13:12:32.496; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.handler.DumpRequestHandler
DEBUG - 2014-07-23 13:12:32.497; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.DumpRequestHandler from WebAppClassLoader=1545595021@5c1fe88d
INFO  - 2014-07-23 13:12:32.498; org.apache.solr.core.RequestHandlers; created /debug/dump: solr.DumpRequestHandler
TRACE - 2014-07-23 13:12:32.499; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.ReplicationHandler
TRACE - 2014-07-23 13:12:32.501; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.analysis.ReplicationHandler
TRACE - 2014-07-23 13:12:32.503; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.schema.ReplicationHandler
TRACE - 2014-07-23 13:12:32.504; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.handler.ReplicationHandler
DEBUG - 2014-07-23 13:12:32.507; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.ReplicationHandler from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.509; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.ReplicationHandler$1 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.512; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.util.zip.Checksum
DEBUG - 2014-07-23 13:12:32.513; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.util.zip.Checksum from null
DEBUG - 2014-07-23 13:12:32.519; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.ReplicationHandler$2 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.525; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.SnapPuller from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.528; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.SnapPuller$ReplicationHandlerException from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.533; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.util.PropertiesOutputStream from WebAppClassLoader=1545595021@5c1fe88d
INFO  - 2014-07-23 13:12:32.535; org.apache.solr.core.RequestHandlers; created /replication: solr.ReplicationHandler
INFO  - 2014-07-23 13:12:32.535; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-07-23 13:12:32.536; org.apache.solr.core.RequestHandlers; created /spell: solr.SearchHandler
INFO  - 2014-07-23 13:12:32.536; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-07-23 13:12:32.536; org.apache.solr.core.RequestHandlers; created /suggest: solr.SearchHandler
INFO  - 2014-07-23 13:12:32.537; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-07-23 13:12:32.537; org.apache.solr.core.RequestHandlers; created /tvrh: solr.SearchHandler
INFO  - 2014-07-23 13:12:32.538; org.apache.solr.core.RequestHandlers; adding lazy requestHandler: solr.SearchHandler
INFO  - 2014-07-23 13:12:32.538; org.apache.solr.core.RequestHandlers; created /terms: solr.SearchHandler
DEBUG - 2014-07-23 13:12:32.541; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.loader.XMLLoader from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.542; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.stream.XMLStreamException
DEBUG - 2014-07-23 13:12:32.542; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.stream.XMLStreamException from null
DEBUG - 2014-07-23 13:12:32.543; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.stream.XMLInputFactory
DEBUG - 2014-07-23 13:12:32.544; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.stream.XMLInputFactory from null
DEBUG - 2014-07-23 13:12:32.545; org.eclipse.jetty.webapp.WebAppClassLoader; getResource(META-INF/services/javax.xml.stream.XMLInputFactory)=jar:file:/vagrant/projects/work/search-cloud/cloud/7804/server/solr-webapp/webapp/WEB-INF/lib/wstx-asl-3.2.7.jar!/META-INF/services/javax.xml.stream.XMLInputFactory
DEBUG - 2014-07-23 13:12:32.573; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface com.ctc.wstx.sr.ReaderCreator from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.575; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface com.ctc.wstx.cfg.InputConfigFlags from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.578; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.codehaus.stax2.XMLStreamProperties from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.579; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.codehaus.stax2.XMLInputFactory2 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.580; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.stax.WstxInputFactory from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.581; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.util.XMLEventAllocator
DEBUG - 2014-07-23 13:12:32.582; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.util.XMLEventAllocator from null
DEBUG - 2014-07-23 13:12:32.584; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.exc.WstxException from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.584; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.exc.WstxIOException from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.586; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.codehaus.stax2.io.Stax2Source from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.587; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.stream.StreamSource
DEBUG - 2014-07-23 13:12:32.587; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.transform.stream.StreamSource from null
DEBUG - 2014-07-23 13:12:32.590; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLStreamReader
DEBUG - 2014-07-23 13:12:32.590; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLStreamReader from null
DEBUG - 2014-07-23 13:12:32.592; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.codehaus.stax2.validation.Validatable from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.592; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.codehaus.stax2.XMLStreamReader2 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.594; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.io.InputBootstrapper from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.595; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.io.ReaderBootstrapper from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.596; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.io.StreamBootstrapper from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.597; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLEventReader
DEBUG - 2014-07-23 13:12:32.598; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface javax.xml.stream.XMLEventReader from null
DEBUG - 2014-07-23 13:12:32.598; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.codehaus.stax2.XMLEventReader2 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.600; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.util.DefaultXmlSymbolTable from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.601; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.util.SymbolTable from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.603; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.util.SymbolTable$Bucket from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.605; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.api.CommonConfig from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.606; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.api.ReaderConfig from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.609; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.api.WstxInputProperties from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.612; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.api.WstxInputProperties$ParsingMode from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.616; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.util.EmptyEntityResolver from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.620; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.util.EmptyEntityResolver$1 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.626; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.commons.io.input.ClosedInputStream from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.628; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.util.EmptyEntityResolver$2 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.629; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.util.ArgUtil from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.631; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.StringBuffer
DEBUG - 2014-07-23 13:12:32.631; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.lang.StringBuffer from null
DEBUG - 2014-07-23 13:12:32.632; org.apache.solr.handler.loader.XMLLoader; Unable to set the 'reuse-instance' property for the input chain: com.ctc.wstx.stax.WstxInputFactory@4446a5c4
DEBUG - 2014-07-23 13:12:32.632; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.parsers.SAXParserFactory
DEBUG - 2014-07-23 13:12:32.633; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class javax.xml.parsers.SAXParserFactory from null
DEBUG - 2014-07-23 13:12:32.635; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl from null
INFO  - 2014-07-23 13:12:32.636; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
DEBUG - 2014-07-23 13:12:32.638; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.loader.JsonLoader from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.639; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.loader.CSVLoader from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.641; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.handler.loader.JavabinLoader from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.642; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.solr.client.solrj.request.JavaBinUpdateRequestCodec$StreamingUpdateHandler from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.646; org.eclipse.jetty.webapp.WebAppClassLoader; getResource(META-INF/services/javax.xml.stream.XMLInputFactory)=jar:file:/vagrant/projects/work/search-cloud/cloud/7804/server/solr-webapp/webapp/WEB-INF/lib/wstx-asl-3.2.7.jar!/META-INF/services/javax.xml.stream.XMLInputFactory
DEBUG - 2014-07-23 13:12:32.650; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.stax.WstxInputFactory from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.651; org.apache.solr.handler.loader.XMLLoader; Unable to set the 'reuse-instance' property for the input chain: com.ctc.wstx.stax.WstxInputFactory@1b435686
DEBUG - 2014-07-23 13:12:32.655; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl from null
INFO  - 2014-07-23 13:12:32.656; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
DEBUG - 2014-07-23 13:12:32.658; org.eclipse.jetty.webapp.WebAppClassLoader; getResource(META-INF/services/javax.xml.stream.XMLInputFactory)=jar:file:/vagrant/projects/work/search-cloud/cloud/7804/server/solr-webapp/webapp/WEB-INF/lib/wstx-asl-3.2.7.jar!/META-INF/services/javax.xml.stream.XMLInputFactory
DEBUG - 2014-07-23 13:12:32.659; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.ctc.wstx.stax.WstxInputFactory from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.660; org.apache.solr.handler.loader.XMLLoader; Unable to set the 'reuse-instance' property for the input chain: com.ctc.wstx.stax.WstxInputFactory@61e58565
DEBUG - 2014-07-23 13:12:32.662; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl from null
INFO  - 2014-07-23 13:12:32.663; org.apache.solr.handler.loader.XMLLoader; xsltCacheLifetimeSeconds=60
DEBUG - 2014-07-23 13:12:32.665; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:32.667; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:32.668; org.apache.solr.core.Config; solrconfig.xml missing optional admin/gettableFiles
DEBUG - 2014-07-23 13:12:32.671; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:32.673; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class com.sun.org.apache.xml.internal.dtm.ref.DTMManagerDefault from null
DEBUG - 2014-07-23 13:12:32.674; org.apache.solr.core.Config; solrconfig.xml missing optional //bool[@name='facet.sort']
DEBUG - 2014-07-23 13:12:32.675; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.core.SolrCore$1 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.677; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateHandler from WebAppClassLoader=1545595021@5c1fe88d
TRACE - 2014-07-23 13:12:32.678; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.DirectUpdateHandler2
TRACE - 2014-07-23 13:12:32.680; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.analysis.DirectUpdateHandler2
TRACE - 2014-07-23 13:12:32.682; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.schema.DirectUpdateHandler2
TRACE - 2014-07-23 13:12:32.684; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.handler.DirectUpdateHandler2
TRACE - 2014-07-23 13:12:32.686; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.search.DirectUpdateHandler2
TRACE - 2014-07-23 13:12:32.688; org.apache.solr.core.SolrResourceLoader; Trying class name org.apache.solr.update.DirectUpdateHandler2
DEBUG - 2014-07-23 13:12:32.691; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface org.apache.solr.update.SolrCoreState$IndexWriterCloser from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.694; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.DirectUpdateHandler2 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.700; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.HdfsUpdateLog from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.703; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.search.FunctionRangeQuery from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.706; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.Vector
DEBUG - 2014-07-23 13:12:32.706; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class java.util.Vector from null
DEBUG - 2014-07-23 13:12:32.708; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.util.Deque
DEBUG - 2014-07-23 13:12:32.708; org.eclipse.jetty.webapp.WebAppClassLoader; loaded interface java.util.Deque from null
DEBUG - 2014-07-23 13:12:32.711; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateLog$1 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.713; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateLog$State from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.715; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateLog$SyncLevel from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.719; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateLog$2 from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.722; org.apache.solr.update.UpdateLog; UpdateHandler init: tlogDir=/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data/tlog, existing tlogs=[], next id=0
DEBUG - 2014-07-23 13:12:32.724; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.util.BitUtil from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.725; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.VersionBucket from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.727; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.UpdateLog$RecentUpdates from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.728; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.solr.update.CommitTracker from WebAppClassLoader=1545595021@5c1fe88d
INFO  - 2014-07-23 13:12:32.730; org.apache.solr.update.CommitTracker; Hard AutoCommit: if uncommited for 180000ms; if 20000 uncommited docs
INFO  - 2014-07-23 13:12:32.730; org.apache.solr.update.CommitTracker; Soft AutoCommit: if uncommited for 1000ms;
DEBUG - 2014-07-23 13:12:32.736; org.apache.solr.core.CachingDirectoryFactory; Reusing cached directory: CachedDir<<refCount=1;path=/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data;done=false>>
DEBUG - 2014-07-23 13:12:32.737; org.apache.solr.core.CachingDirectoryFactory; Releasing directory: /vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data 0 false
DEBUG - 2014-07-23 13:12:32.738; org.apache.solr.core.CachingDirectoryFactory; Reusing cached directory: CachedDir<<refCount=1;path=/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data;done=false>>
DEBUG - 2014-07-23 13:12:32.740; org.apache.solr.core.CachingDirectoryFactory; Releasing directory: /vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data 0 false
DEBUG - 2014-07-23 13:12:32.751; org.apache.solr.core.CachingDirectoryFactory; Reusing cached directory: CachedDir<<refCount=1;path=/vagrant/projects/work/search-cloud/cloud/7804/idx/collection1/data/index;done=false>>
DEBUG - 2014-07-23 13:12:32.756; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.LiveIndexWriterConfig from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.756; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.IndexWriterConfig from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.760; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.762; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.FlushPolicy from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.763; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.FlushByRamOrCountsPolicy from WebAppClassLoader=1545595021@5c1fe88d
DEBUG - 2014-07-23 13:12:32.765; org.eclipse.jetty.webapp.WebAppClassLoader; loaded class org.apache.lucene.index.DocumentsWriterPerThreadPool from WebAppClassLoader=1545595021@5c1fe88d
